NU_ANO_CENSO|CO_IES|NO_IES|SG_IES|CO_MANTENEDORA|NO_MANTENEDORA|TP_CATEGORIA_ADMINISTRATIVA|TP_ORGANIZACAO_ACADEMICA|CO_REGIAO|CO_UF|CO_MUNICIPIO|IN_CAPITAL|QT_TEC_TOTAL|QT_TEC_FUNDAMENTAL_INCOMP_FEM|QT_TEC_FUNDAMENTAL_INCOMP_MASC|QT_TEC_FUNDAMENTAL_COMP_FEM|QT_TEC_FUNDAMENTAL_COMP_MASC|QT_TEC_MEDIO_FEM|QT_TEC_MEDIO_MASC|QT_TEC_SUPERIOR_FEM|QT_TEC_SUPERIOR_MASC|QT_TEC_ESPECIALIZACAO_FEM|QT_TEC_ESPECIALIZACAO_MASC|QT_TEC_MESTRADO_FEM|QT_TEC_MESTRADO_MASC|QT_TEC_DOUTORADO_FEM|QT_TEC_DOUTORADO_MASC|IN_ACESSO_PORTAL_CAPES|IN_ACESSO_OUTRAS_BASES|IN_ASSINA_OUTRA_BASE|IN_REPOSITORIO_INSTITUCIONAL|IN_BUSCA_INTEGRADA|IN_SERVICO_INTERNET|IN_PARTICIPA_REDE_SOCIAL|IN_CATALOGO_ONLINE|QT_PERIODICO_ELETRONICO|QT_LIVRO_ELETRONICO|TP_REFERENTE|VL_RECEITA_PROPRIA|VL_RECEITA_TRANSFERENCIA|VL_RECEITA_OUTRA|VL_DESPESA_PESSOAL_DOCENTE|VL_DESPESA_PESSOAL_TECNICO|VL_DESPESA_PESSOAL_ENCARGO|VL_DESPESA_CUSTEIO|VL_DESPESA_INVESTIMENTO|VL_DESPESA_PESQUISA|VL_DESPESA_OUTRA
2019|18711|Faculdade de Tecnologia e Ciências|FTC São Paulo|16093|ORGANIZACAO TECNOLOGICA DE ENSINO LTDA|4|3|3|35|3550308|1|2|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0||0|1|0|1|1|1|350|350|2|401164|0.00|700.00|85158.00|57500.00|121336.00|753999.00|1939014.00|0.00|810879.00
2019|1738|Faculdade São Lucas Porto Velho|FSL|16094|CENTRO DE ENSINO SANTO ANTONIOX LTDA|4|3|1|11|1100205|1|52|1|2|2|6|11|23|6|1|0|0|0|0|0|0|0||1|1|1|1|1|1|3780|10000|1|31535234.98|0.00|702949.49|8841234.63|4488138.08|7877637.41|9457819.74|5388919.15|0.00|7419891.54
2019|450|Centro Universitário São Lucas Ji-Paraná|UniSL|16094|CENTRO DE ENSINO SANTO ANTONIOX LTDA|4|2|1|11|1100122|0|116|2|4|8|5|37|29|21|6|2|0|2|0|0|0|0||1|1|1|1|1|1|3780|10000|1|31535234.98|0.00|702949.49|8841234.63|4488138.08|7877637.41|9457819.74|5388919.15|0.00|7419891.54
2019|18667|FACULDADE SÃO LUCAS DE CAÇAPAVA|FSL|16094|CENTRO DE ENSINO SANTO ANTONIOX LTDA|4|3|3|35|3508504|0|24|0|0|0|1|6|5|4|3|4|1|0|0|0|0|0||1|1|1|1|1|1|3780|10000|1|31535234.98|0.00|702949.49|8841234.63|4488138.08|7877637.41|9457819.74|5388919.15|0.00|7419891.54
2019|18684|Faculdade Santa Teresa||16099|CENTRO DE ESTUDOS JURIDICOS DO AMAZONAS LTDA - ME|4|3|1|13|1302603|1|23|0|0|1|1|10|4|0|5|1|1|0|0|0|0|0||1|0|1|1|0|0|8000|225|2|4253579.3|0.00|0.00|1041910.78|297688.79|418702.69|167315.23|1150000.00|221295.65|1992458.15
2019|18729|Faculdade Latino Americano de Educação|FLAED|16102|SUNDETEN - SOCIEDADE UNIVERSITARIA DE DESENVOLVIMENTO EDUCACIONAL E TECNOLOGICO DO NORDESTE LTDA - EPP|4|3|2|21|2103307|0|14|0|0|1|1|1|1|1|2|3|3|1|0|0|0|0||0|0|1|0|1|0|3000|10|1|90445.32|0.00|0.00|18684.00|14320.00|7540.00|700.00|20000.00|6000.00|0.00
2019|22101|Faculdade de Educação de Patos de Minas|FAEP|16106|CIEP - CENTRO INTEGRADO DE ESTUDOS E PESQUISAS LTDA - ME|4|3|3|31|3148004|0|7|0|0|0|0|0|0|0|0|0|1|1|4|0|1|0||0|1|0|1|1|0|0|0|1|102492|0.00|0.00|31485.50|15120.00|0.00|0.00|0.00|2000.00|49704.05
2019|18749|Faculdade de Elesbão Veloso|FAEVE|16110|FAEVE - FACULDADE DE ELESBAO VELOSO LTDA|4|3|2|22|2203503|0|16|0|0|1|1|0|0|0|0|3|1|6|1|2|1|0||1|1|1|1|1|0|15|7000|1|400000|0.00|0.00|53000.00|26500.00|0.00|0.00|0.00|0.00|10200.00
2019|19325|Faculdade do Centro Oeste Paulista|FACOP|16111|SDO SISTEMA DE DOCUMENTACAO ODONTOLOGICA LTDA|4|3|3|35|3539400|0|17|0|0|1|0|10|3|2|1|0|0|0|0|0|0|1||0|0|1|1|0|1|0|7803|1|267929.62|0.00|0.00|109136.66|231895.36|75007.10|0.00|69120.19|0.00|0.00
2019|1716|Centro Universitário União das Américas|UNIAMÉRICA|16113|ASSOCIACAO INTERNACIONAL UNIAO DAS AMERICAS|5|2|4|41|4108304|0|65|1|1|2|1|7|11|22|12|5|2|1|0|0|0|0||0|1|1|1|1|1|527|7486|1|11929672.94|0.00|1514870.78|3820402.40|2709677.78|501289.53|3905483.57|0.00|0.00|3196611.91
2019|18759|UNIVERSIDADE FEDERAL DO CARIRI|UFCA|16116|UNIVERSIDADE FEDERAL DO CARIRI-UFCA|1|1|2|23|2307304|0|345|0|0|0|0|16|24|57|58|80|62|19|22|5|2|1||1|0|1|1|1|1|0|0|2|682494.42|0.00|0.00|34489301.03|28133266.71|17769663.57|29245688.00|4267006.71|300000.00|0.00
2019|1809|INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO|IFPE|16120|INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE PERNAMBUCO|1|4|2|26|2611606|1|968|0|8|1|6|44|113|141|150|198|150|90|56|8|3|1||1|1|1|1|1|1|45000|335000|2|2611549.02|577360786.97|0.00|266359804.50|0.00|100429876.46|93710258.67|12134806.83|620136.48|106717453.05
2019|1932|FACULDADE PALOTINA|FAPAS|16122|ENTIDADE PALOTINA DE EDUCACAO E CULTURA|5|3|4|43|4316907|0|28|1|0|1|1|9|3|4|0|1|0|3|2|2|1|1||1|0|1|1|1|1|41|2700|2|6470601.25|0.00|137098.88|1830223.21|767921.11|268098.63|365125.80|0.00|37728.80|3229998.46
2019|18812|UNIVERSIDADE FEDERAL DO SUL DA BAHIA|UFSB|16126|UNIVERSIDADE FEDERAL DO SUL DA BAHIA|1|1|2|29|2914802|0|251|0|0|0|0|4|15|18|30|67|78|18|20|1|0|1||0|0|1|1|1|1|0|7000|2|105431614.81|17680026.24|1479495.00|44332745.85|20475021.16|12752966.98|17683774.55|22047012.05|543728.31|0.00
2019|3232|FI - FACULDADE IGUAÇU|FI|16127|INSTITUTO DE EDUCACAO E CULTURA DE CAPANEMA LTDA|4|3|4|41|4104501|0|9|2|1|0|0|3|0|2|1|0|0|0|0|0|0|0||1|0|1|1|1|0|70|7000|1|506462.77|0.00|0.00|221933.48|169247.48|27732.08|0.00|0.00|0.00|0.00
2019|18814|Faculdade Ibiapaba||16129|FACULDADE DE EDUCACAO E CULTURA DA SERRA DA IBIAPABA LTDA|4|3|2|23|2313401|0|4|0|0|0|0|1|0|2|0|0|0|1|0|0|0|0||0|0|1|0|1|0|0|0|2|21379000|0.00|0.00|78034.64|90124.27|32997.93|12710.00|0.00|0.00|304279.30
2019|12748|FETAC - FACULDADE DE EDUCAÇÃO, TECNOLOGIA E ADMINISTRAÇÃO DE CAARAPÓ|FETAC|16130|INSTITUTO CAARAPOENSE DE EDUCACAO E CULTURA LTDA|4|3|5|50|5002407|0|6|0|0|0|0|4|0|0|0|1|1|0|0|0|0|0||1|1|1|1|1|1|0|0|2|589000|0.00|39800.00|480000.00|98000.00|84000.00|0.00|0.00|0.00|18000.00
2019|1933|FACULDADE BIRIGUI|FABI|16134|UNIESP S.A|4|3|3|35|3506508|0|6|0|0|0|0|1|1|2|0|1|0|0|1|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|516|CENTRO UNIVERSITÁRIO DO RIO DE JANEIRO|UNIRJ|16134|UNIESP S.A|5|2|3|33|3304557|1|39|1|7|0|5|4|7|7|3|2|2|0|1|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|493|FACULDADE DE EDUCAÇÃO DE GUARATINGUETÁ|FACEG|16134|UNIESP S.A|5|3|3|35|3518404|0|12|0|0|1|2|3|0|2|0|2|1|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54789549.74|0.00|0.00|118628611.22
2019|225|FACULDADE DE SANTO ANDRÉ||16134|UNIESP S.A|5|3|3|35|3547809|0|24|1|0|3|2|6|1|4|2|0|2|1|1|1|0|1||1|0|1|1|1|0|21720|8620|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|492|FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ|FACEAG|16134|UNIESP S.A|5|3|3|35|3518404|0|12|0|0|1|2|3|0|2|0|2|1|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1835|Faculdade de Colinas do Tocantins||16134|UNIESP S.A|4|3|1|17|1705508|0|22|3|1|1|0|6|0|9|0|1|0|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|994|Faculdade de Duque de Caxias|FDC|16134|UNIESP S.A|5|3|3|33|3301702|0|18|2|2|0|1|3|1|3|1|2|2|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1816|INSTITUTO DE ENSINO SUPERIOR DE BAURU|IESB|16134|UNIESP S.A|4|3|3|35|3506003|0|19|0|0|4|0|11|0|2|0|1|0|0|0|1|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1804|FACULDADE DE MAUÁ - FAMA|FAMA|16134|UNIESP S.A|5|3|3|35|3529401|0|44|0|0|2|3|8|18|9|0|3|0|0|0|1|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|0.00|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|915|FACULDADE DE ADMINISTRAÇÃO DE FÁTIMA DO SUL|FAFS|16134|UNIESP S.A|5|3|5|50|5003801|0|13|2|0|0|1|0|1|2|4|1|2|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|5217|FACULDADES INTEGRADAS PAULISTA|FIP|16134|UNIESP S.A|4|3|3|35|3550308|1|6|0|0|0|0|2|1|1|2|0|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|886|FACULDADE DE HORTOLÂNDIA|FACH|16134|UNIESP S.A|4|3|3|35|3519071|0|11|0|0|1|0|3|1|2|2|0|0|0|1|0|1|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1711|FACULDADE DE PRESIDENTE PRUDENTE|FAPEPE|16134|UNIESP S.A|4|3|3|35|3541406|0|32|0|3|5|3|7|7|3|2|1|1|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1686|FACULDADE BARDDAL DE ARTES APLICADAS||16134|UNIESP S.A|4|3|4|42|4205407|1|4|1|0|0|0|0|0|0|0|1|0|0|1|1|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|272040315.00|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|4681|FACULDADE CENTRO PAULISTANO||16134|UNIESP S.A|5|3|3|35|3550308|1|36|3|2|0|1|5|5|3|1|3|3|4|4|2|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|202|FACULDADE DO RIO DE JANEIRO||16134|UNIESP S.A|4|3|3|33|3304557|1|11|1|0|1|1|1|3|2|2|0|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|4442|ESCOLA SUPERIOR PAULISTA DE ADMINISTRAÇÃO - ESPA|ESPA|16134|UNIESP S.A|4|3|3|35|3518800|0|5|0|0|1|0|0|0|2|0|0|0|0|1|1|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|4293|FACULDADE DE TIETÊ||16134|UNIESP S.A|4|3|3|35|3554508|0|13|0|0|1|0|4|4|3|1|0|0|0|0|0|0|1||1|0|1|1|1|1|22202|9145|1|258247286.85|0.00|0.00|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1619|FACULDADE DE OLÍMPIA||16134|UNIESP S.A|4|3|3|35|3533908|0|9|0|1|2|0|1|0|1|0|2|2|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|2720403.15|0.00|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|416|FACULDADE DE SÃO PAULO|FASP|16134|UNIESP S.A|4|3|3|35|3550308|1|38|0|1|3|1|6|9|4|5|6|0|1|2|0|0|1||1|1|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|779|FACULDADE DE PONTA PORÃ|FAP|16134|UNIESP S.A|4|3|5|50|5006606|0|7|0|1|0|1|0|0|3|1|0|0|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|4029|FACULDADE DE SANTA BÁRBARA D'OESTE|FAP|16134|UNIESP S.A|4|3|3|35|3545803|0|20|0|0|0|0|8|0|7|3|1|0|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1581|FACULDADE DE SANTA LUZIA|FACSAL|16134|UNIESP S.A|5|3|3|31|3157807|0|18|2|1|0|4|6|2|2|0|1|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1562|FACULDADE DE ILHA SOLTEIRA|FAISA|16134|UNIESP S.A|5|3|3|35|3520442|0|15|0|0|0|0|3|3|4|1|2|1|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1545|FACULDADE DE BOITUVA|FIB|16134|UNIESP S.A|5|3|3|35|3507001|0|15|0|0|4|2|2|4|2|0|0|0|1|0|0|0|1||1|0|1|1|1|1|22203|9143|1|258247286.85|0.00|2720012.91|3460638.38|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|3793|FACULDADE DE FRUTAL|FAF|16134|UNIESP S.A|4|3|3|31|3127107|0|17|2|1|2|0|3|2|2|1|2|0|1|0|1|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|723|FACULDADE DE ADMINISTRAÇÃO DE ASSIS|FAA|16134|UNIESP S.A|5|3|3|35|3504008|0|17|0|1|0|0|3|7|2|3|1|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|3743|FACULDADE DE JACAREÍ||16134|UNIESP S.A|4|3|3|35|3524402|0|4|0|0|1|0|1|0|1|0|0|0|0|0|0|1|0||1|0|1|1|0|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|722|ESCOLA DE EDUCAÇÃO FÍSICA DE ASSIS|EEFA|16134|UNIESP S.A|5|3|3|35|3504008|0|17|0|1|0|0|3|7|2|3|1|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|721|FACULDADE DE EDUCAÇÃO DE ASSIS|FAEDA|16134|UNIESP S.A|5|3|3|35|3504008|0|17|0|1|0|0|3|7|2|3|1|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1465|FACULDADE DE RIBEIRÃO PRETO|AFARP|16134|UNIESP S.A|4|3|3|35|3543402|0|37|0|0|0|0|10|8|5|3|7|2|1|1|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1463|FACULDADE DE BARUERI|FCGB|16134|UNIESP S.A|5|3|3|35|3505708|0|11|0|0|0|2|4|0|1|0|2|1|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|3513|FACULDADE DE PRESIDENTE VENCESLAU|FAPREV|16134|UNIESP S.A|4|3|3|35|3541505|0|11|2|2|0|2|2|0|1|0|2|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|3456|FACULDADE POLITÉCNICA DE CAMPINAS|POLICAMP|16134|UNIESP S.A|5|3|3|35|3509502|0|12|0|0|0|0|4|2|4|1|0|0|0|0|0|1|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|371|FACULDADE DE MÚSICA CARLOS GOMES|FMCG|16134|UNIESP S.A|4|3|3|35|3550308|1|14|1|1|2|0|5|1|1|1|1|0|1|0|0|0|1||1|1|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|3400|FACULDADE DE PENÁPOLIS||16134|UNIESP S.A|4|3|3|35|3537305|0|3|0|2|0|0|1|0|0|0|0|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1449|FACULDADE DE IBAITI|FEATI|16134|UNIESP S.A|5|3|4|41|4109708|0|15|0|0|2|1|4|4|3|0|0|0|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|3230|FACULDADE LUIZ EDUARDO MAGALHÃES|FILEM|16134|UNIESP S.A|5|3|2|29|2919553|0|9|0|0|0|0|0|0|0|0|4|0|2|2|0|1|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.68|54798549.74|0.00|0.00|118628611.22
2019|3186|FACULDADE DE SÃO ROQUE|FAEV|16134|UNIESP S.A|4|3|3|35|3550605|0|9|0|1|0|1|4|0|3|0|0|0|0|0|0|0|0||1|1|1|1|1|1|30|20|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2927|FACULDADE DE BELO HORIZONTE|FDR|16134|UNIESP S.A|4|3|3|31|3106200|1|10|0|0|2|0|0|6|1|0|1|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2891|FACULDADE BARÃO DE PIRATININGA|AES|16134|UNIESP S.A|4|3|3|35|3550605|0|9|0|1|0|1|4|0|3|0|0|0|0|0|0|0|0||1|1|1|1|1|1|30|20|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2879|FACULDADE DE CAIEIRAS||16134|UNIESP S.A|5|3|3|35|3509007|0|17|2|1|1|1|2|2|5|2|1|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258257286.85|2720403.15|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|339|FACULDADE DE JOÃO PESSOA (SANTA EMÍLIA DO RODAT)||16134|UNIESP S.A|5|3|2|25|2507507|1|17|0|0|0|0|5|1|1|2|6|0|1|1|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1313|FACULDADE DE SUZANO|UNISUZ|16134|UNIESP S.A|5|3|3|35|3552502|0|41|0|0|1|2|11|13|3|3|5|0|0|2|1|0|1||0|0|1|1|1|0|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1304|FACULDADE DE RIBEIRÃO PIRES||16134|UNIESP S.A|5|3|3|35|3543303|0|24|7|0|4|4|0|0|6|3|0|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2530|FACULDADE DE GUARULHOS|FAG|16134|UNIESP S.A|4|3|3|35|3518800|0|42|0|0|4|2|16|7|6|3|0|0|2|0|2|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1291|FACULDADE DE SANTO ANTONIO DA PLATINA||16134|UNIESP S.A|4|3|4|41|4124103|0|16|2|2|1|0|1|2|0|2|6|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1275|FACULDADE DO GUARUJÁ|FAGU|16134|UNIESP S.A|4|3|3|35|3518701|0|28|1|0|0|1|9|5|4|0|3|2|2|1|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1247|FACULDADE DE CIÊNCIAS CONTÁBEIS DE NOVA ANDRADINA - FACINAN|FACINAN|16134|UNIESP S.A|5|3|5|50|5006200|0|20|3|0|0|0|8|2|6|1|0|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2257|FACULDADE DIADEMA|FAD|16134|UNIESP S.A|5|3|3|35|3513801|0|82|0|1|3|1|7|7|6|4|11|14|8|18|1|1|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1213|FACULDADE FLEMING|SEF|16134|UNIESP S.A|5|3|3|35|3509502|0|3|0|0|0|0|1|0|1|0|0|0|0|0|0|1|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1212|FACULDADE DE CIÊNCIAS CONTÁBEIS DE ASSIS|FCCA|16134|UNIESP S.A|5|3|3|35|3504008|0|17|0|1|0|0|3|7|2|3|1|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1194|FACULDADE DE TECNOLOGIA DE PONTA PORÃ|FATEP|16134|UNIESP S.A|4|3|5|50|5006606|0|7|0|1|0|1|0|0|3|1|0|0|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|17839|FACULDADE DE DRACENA||16134|UNIESP S.A|4|3|3|35|3514403|0|7|0|0|0|0|1|1|1|2|0|1|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2131|FACULDADE DE SÃO BERNARDO DO CAMPO|FAPAN|16134|UNIESP S.A|4|3|3|35|3548708|0|48|0|0|2|2|4|2|5|3|10|4|5|8|2|1|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|270|FACULDADE DE TUPÃ||16134|UNIESP S.A|4|3|3|35|3555000|0|9|0|0|2|0|3|2|1|0|0|0|1|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2054|FACULDADE DE EDUCAÇÃO DE NOVA ANDRADINA|FENA|16134|UNIESP S.A|5|3|5|50|5006200|0|20|3|0|0|0|8|2|6|1|0|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.25|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2039|FACULDADE CIDADE LUZ|FACILUZ|16134|UNIESP S.A|4|3|3|35|3520442|0|16|0|0|0|0|3|3|4|1|2|1|2|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|0.00|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|2009|FACULDADE DE TAQUARITINGA|FTGA|16134|UNIESP S.A|4|3|3|35|3553708|0|22|0|0|3|2|4|7|3|3|0|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3460849.11|54798549.74|0.00|0.00|118628611.22
2019|1118|FACULDADE DE MIRASSOL||16134|UNIESP S.A|4|3|3|35|3530300|0|27|2|0|2|1|8|4|5|2|3|0|0|0|0|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
2019|1096|FACULDADE DE PRESIDENTE EPITÁCIO - FAPE|FAPE|16134|UNIESP S.A|4|3|3|35|3541307|0|44|0|0|0|3|3|5|6|2|7|9|7|1|1|0|1||1|0|1|1|1|1|22203|9145|1|258247286.85|0.00|2720403.15|3460849.11|458012.91|3064638.38|54798549.74|0.00|0.00|118628611.22
